price,property_type,bedrooms,bathrooms,total_rooms,living_area,land_area,construction_year,neighborhood,city,climatisation,parabole_tv,pool,handicapped_access,parking,garage,garden,fireplace,interphone,terrace,electric_heating,elevator,alarm_system,internet_access,sea_view,furnished,central_heating,kitchen_equipped
370.0,Maison,,,,0.0,0.0,,Fouchana,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380000.0,Maison,2,1,3,121.0,363.0,,Kairouan Sud,Kairouan,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
160.0,Maison,3,2,6,100.0,130.0,6.0,Hammam Lif,Ben Arous,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1
350.0,Maison,4,2,7,130.0,30.0,2011.0,Béja Sud,Béja,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0
125000.0,Maison,2,,3,100.0,100.0,,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
130.0,Maison,1,1,1,60.0,60.0,2019.0,Tabarka,Jendouba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1400000.0,Maison,10+,4,4,650.0,250.0,2010.0,La Marsa,Tunis,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
900000.0,Maison,10+,2,,500.0,300.0,,Le Bardo,Tunis,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
1.0,Maison,,,,500.0,0.0,,Bizerte Nord,Bizerte,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
1.0,Maison,2,2,2,0.0,0.0,,Bizerte Nord,Bizerte,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110000.0,Maison,3,1,4,80.0,0.0,,El Omrane,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.0,Maison,3,2,5,500.0,140.0,2017.0,El Haouaria,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
750000.0,Maison,6,2,,0.0,342.0,,Le Bardo,Tunis,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1
140000.0,Maison,3,1,,110.0,110.0,,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250000.0,Maison,3,3,4,200.0,200.0,2019.0,El Haouaria,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
300000.0,Maison,3,1,5,150.0,200.0,,Le Bardo,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250000.0,Maison,6,3,6,220.0,380.0,2015.0,El Haouaria,Nabeul,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0
138000.0,Maison,,,,85.0,197.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380000.0,Maison,6,3,8,290.0,257.0,2020.0,Manouba Ville,Manouba,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
280.0,Maison,5,1,7,230.0,443.0,1998.0,Soliman,Nabeul,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0
600000.0,Maison,5,3,6,400.0,650.0,,Sidi El Béchir,Tunis,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0
320000.0,Maison,4,1,8,120.0,220.0,,Boumhel,Ben Arous,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1
1350000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240000.0,Maison,3,2,,0.0,156.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250000.0,Maison,8,1,,216.0,104.0,,El Mourouj,Ben Arous,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
290.0,Maison,3,1,7,103.0,0.0,,Sousse Médina,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350000.0,Maison,3,1,4,0.0,0.0,,El Omrane,Tunis,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
240000.0,Maison,10+,3,10+,270.0,100.0,2011.0,Mohamedia,Ben Arous,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
1.0,Maison,,,,0.0,0.0,,Bizerte Nord,Bizerte,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380000.0,Maison,,,,0.0,0.0,,Borj Louzir,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220000.0,Maison,6,2,,275.0,150.0,2011.0,El Omrane,Tunis,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
280000.0,Maison,7,3,10+,250.0,110.0,2000.0,Denden,Manouba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1200000.0,Maison,4,4,6,0.0,4500.0,2012.0,Route Matar,Sfax,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0
265000.0,Maison,,,,205.0,205.0,2001.0,Hraïria,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95000.0,Maison,2,2,2,100.0,100.0,2000.0,Hraïria,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90.0,Maison,,,,74.0,0.0,,Kef Est,Kef,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195000.0,Maison,3,1,4,140.0,340.0,2008.0,Gafsa Nord,Gafsa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350000.0,Maison,6,3,9,300.0,200.0,2020.0,Mnihla,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135000.0,Maison,2,,3,101.0,101.0,,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
125000.0,Maison,2,1,3,101.0,101.0,,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
125000.0,Maison,2,1,3,101.0,101.0,,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
440000.0,Maison,3,1,4,200.0,550.0,,Kélibia,Nabeul,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1
250000.0,Maison,5,1,6,220.0,940.0,2000.0,Sakiet Eddaïer,Sfax,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1
275000.0,Maison,4,1,,120.0,200.0,,Sidi Hassine,Tunis,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
650.0,Maison,6,2,,152.0,0.0,,Le Bardo,Tunis,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
250.0,Maison,3,1,,140.0,221.0,,Boumhel,Ben Arous,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
580000.0,Maison,,,,0.0,0.0,,Radès,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
890000.0,Maison,10+,2,10+,310.0,800.0,1988.0,El Mourouj,Ben Arous,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0
1000000.0,Maison,4,5,6,380.0,600.0,2020.0,Raoued,Ariana,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
1180000.0,Maison,,,,300.0,616.0,,Menzah,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
900000.0,Maison,3,3,6,190.0,190.0,2020.0,La Marsa,Tunis,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
180.0,Maison,,,,0.0,0.0,,Bizerte Nord,Bizerte,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400.0,Maison,4,2,5,400.0,600.0,2013.0,Kerkennah,Sfax,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0
315000.0,Maison,,,,0.0,460.0,,Cebbala Ouled Asker,Sidi Bouzid,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
400.0,Maison,4,2,5,400.0,600.0,2013.0,Kerkennah,Sfax,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1
300000.0,Maison,4,3,6,150.0,150.0,2018.0,Hammamet,Nabeul,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
500.0,Maison,3,2,4,0.0,430.0,,Borj Cedria,Ben Arous,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0
900000.0,Maison,10+,2,10+,400.0,400.0,,Ettahrir,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350000.0,Maison,4,1,5,217.0,217.0,,Le Bardo,Tunis,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0
600000.0,Maison,4,3,7,450.0,1900.0,,Zaghouan,Zaghouan,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0
70000.0,Maison,4,1,,68.0,0.0,,El Ouardia,Tunis,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
120000.0,Maison,4,2,5,190.0,470.0,,Kébili Nord,Kébili,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
400.0,Maison,3,,,200.0,800.0,,Sidi Aïch,Gafsa,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
80000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.0,Maison,4,2,6,87.0,0.0,,El Omrane,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
495000.0,Maison,2,1,5,105.0,500.0,2000.0,Soliman,Nabeul,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0
170000.0,Maison,3,2,7,120.0,0.0,,Dar Ch'abane El Fehri,Nabeul,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1
2300000.0,Maison,6,5,10+,500.0,1000.0,,Hammamet Nord,Nabeul,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0
195000.0,Maison,3,1,4,140.0,340.0,2008.0,Gafsa Nord,Gafsa,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1
111111.0,Maison,4,2,4,150.0,350.0,90.0,Kala't El Andalous,Ariana,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0
90000.0,Maison,5,2,1,235.0,0.0,2010.0,Kala' Sghira,Sousse,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
260000.0,Maison,,,,0.0,0.0,,Kala' Sghira,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
395000.0,Maison,3,1,4,220.0,400.0,,Sahloul,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200000.0,Maison,3,1,5,100.0,108.0,1991.0,Béja Nord,Béja,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
38000.0,Maison,3,1,,100.0,0.0,,Tebourba,Manouba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260000.0,Maison,6,,8,260.0,480.0,,Fouchana,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125000.0,Maison,2,1,3,95.0,101.0,,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
125000.0,Maison,2,1,3,90.0,101.0,,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
440000.0,Maison,3,1,4,200.0,550.0,,Kélibia,Nabeul,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1
120000.0,Maison,3,2,7,120.0,0.0,,Thyna,Sfax,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
430000.0,Maison,3,3,3,170.0,200.0,2019.0,La Soukra,Ariana,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0
200.0,Maison,,,,0.0,0.0,,Fouchana,Ben Arous,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
600.0,Maison,,,,420.0,265.0,,Radès,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2600000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295000.0,Maison,6,2,7,240.0,140.0,1990.0,El Ouardia,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
780000.0,Maison,,,,380.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
580000.0,Maison,,,,195.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
700000.0,Maison,,,,350.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320000.0,Maison,8,2,10+,280.0,172.0,2004.0,Borj Cedria,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
750000.0,Maison,5,3,,300.0,616.0,,Le Bardo,Tunis,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0
600000.0,Maison,4,2,4,100.0,262.0,,Ghazela,Ariana,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1
130.0,Maison,4,1,5,115.0,145.0,2018.0,Sidi Thabet,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4000.0,Maison,,,,380.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2200000.0,Maison,,,,2950.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130000.0,Maison,3,1,,120.0,0.0,,Sfax Ville,Sfax,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
360000.0,Maison,9,3,3,480.0,300.0,2020.0,Akouda,Sousse,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
750000.0,Maison,,,,400.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
550000.0,Maison,,,,250.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
950.0,Maison,5,4,6,458.0,533.0,,Boumhel,Ben Arous,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1
440000.0,Maison,3,,4,200.0,550.0,,Kélibia,Nabeul,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1
5800.0,Maison,,,,900.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135000.0,Maison,,,,0.0,0.0,,Kélibia,Nabeul,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
250000.0,Maison,8,3,,135.0,135.0,2015.0,Mnihla,Ariana,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1899000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3900000.0,Maison,,,,1000.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280000.0,Maison,5,3,10+,150.0,150.0,2015.0,Mohamedia,Ben Arous,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0
380000.0,Maison,3,2,3,150.0,250.0,,El Ouardia,Tunis,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0
80000.0,Maison,,,,150.0,180.0,2020.0,Béni Khalled,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120000.0,Maison,2,1,3,77.0,156.0,,Le Bardo,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3500000.0,Maison,,,,900.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5500000.0,Maison,,,,1600.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185000.0,Maison,,,,280.0,280.0,,Medina Jedida,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360.0,Maison,5,4,7,160.0,359.0,2009.0,Mornaguia,Manouba,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0
440.0,Maison,7,3,10+,360.0,220.0,2010.0,Borj Cedria,Ben Arous,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
3500.0,Maison,,,,800.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
800000.0,Maison,,,,500.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
800000.0,Maison,,,,500.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
550000.0,Maison,3,,4,285.0,285.0,,Sahloul,Sousse,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
310000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315000.0,Maison,5,2,5,100.0,116.0,1986.0,Sousse Riadh,Sousse,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
450000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235000.0,Maison,2,2,3,150.0,206.0,1970.0,Bizerte Nord,Bizerte,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0
1800000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
570000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
540000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
850000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
780000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3000000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
550000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1800000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500.0,Maison,3,1,6,150.0,250.0,2000.0,Bizerte Nord,Bizerte,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
75000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2300000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300000.0,Maison,4,1,4,120.0,150.0,1990.0,Mnihla,Ariana,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1250000.0,Maison,4,4,5,400.0,600.0,2010.0,La Marsa,Tunis,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0
2200.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
650.0,Maison,1,2,4,200.0,2250.0,,Hammamet,Nabeul,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0
70000.0,Maison,,,,100.0,100.0,2011.0,Kerkennah,Sfax,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
700000.0,Maison,5,4,6,307.0,307.0,,Ennasr,Ariana,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0
300.0,Maison,3,1,3,70.0,0.0,1985.0,El Omrane supérieur,Tunis,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
130000.0,Maison,5,2,7,200.0,200.0,2012.0,Djedeida,Manouba,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
31000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
420000.0,Maison,3,1,4,146.0,466.0,,Denden,Manouba,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0
950.0,Maison,10+,3,2,230.0,500.0,2000.0,Borj Louzir,Ariana,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
400.0,Maison,6,2,,310.0,250.0,2018.0,El Mourouj,Ben Arous,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
130000.0,Maison,3,1,4,120.0,200.0,2020.0,El Haouaria,Nabeul,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
130000.0,Maison,3,1,3,70.0,1000.0,2008.0,El Haouaria,Nabeul,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
350000.0,Maison,7,2,8,430.0,200.0,2019.0,El Haouaria,Nabeul,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
160000.0,Maison,5,4,6,200.0,250.0,2019.0,El Haouaria,Nabeul,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1
170000.0,Maison,3,2,,140.0,500.0,2010.0,El Haouaria,Nabeul,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0
1200000.0,Maison,10+,4,10+,650.0,3403.0,2015.0,El Haouaria,Nabeul,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1
885000.0,Maison,6,4,10+,312.0,404.0,2019.0,Béni Khiar,Nabeul,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0
400000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280000.0,Maison,,,,320.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78000.0,Maison,,,4,0.0,0.0,,Le Bardo,Tunis,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
260.0,Maison,3,1,,190.0,240.0,2000.0,Sayada-Lamta-Bou Hajar,Monastir,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
2500000.0,Maison,,,,1200.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30000.0,Maison,2,,2,160.0,160.0,2020.0,Le Bardo,Tunis,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
280000.0,Maison,3,1,,604.0,604.0,,Ksibet el-Médiouni,Monastir,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
600000.0,Maison,5,2,5,400.0,2280.0,,Chotrana,Ariana,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
780000.0,Maison,,,,302.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
580000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
850000.0,Maison,7,2,7,365.0,518.0,,Hammam Chott,Ben Arous,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1
140000.0,Maison,,,2,67.0,0.0,,Le Bardo,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
600.0,Maison,3,2,5,0.0,0.0,,Sousse Médina,Sousse,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
140.0,Maison,5,4,10+,170.0,200.0,2014.0,Djedeida,Manouba,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
120000.0,Maison,2,1,3,160.0,80.0,2019.0,Ras Jebel,Bizerte,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0
800000.0,Maison,7,3,,350.0,600.0,2000.0,El Haouaria,Nabeul,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0
78000.0,Maison,3,1,3,70.0,400.0,2005.0,El Haouaria,Nabeul,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1
790000.0,Maison,,,,0.0,0.0,,Hammamet Sud,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2300000.0,Maison,,,,0.0,0.0,,Nabeul,Nabeul,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1
10000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330000.0,Maison,,,,280.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300000.0,Maison,3,1,4,240.0,0.0,,Jemmal,Monastir,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0
950000.0,Maison,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
490000.0,Maison,,,,240.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470000.0,Maison,,,,404.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
